trackName,artist,date,region
Starboy,The Weeknd,1/1/17,lt
Starboy,The Weeknd,1/1/17,ee
Starboy,The Weeknd,1/1/17,ca
Starboy,The Weeknd,1/1/17,pt
Starboy,The Weeknd,1/1/17,is
Starboy,The Weeknd,1/1/17,sk
Starboy,The Weeknd,1/1/17,lu
Starboy,The Weeknd,1/1/17,au
Starboy,The Weeknd,1/1/17,lv
Starboy,The Weeknd,1/1/17,gr
Shape of You,Ed Sheeran,1/10/17,jp
Shape of You,Ed Sheeran,1/10/17,cz
Shape of You,Ed Sheeran,1/10/17,pl
Shape of You,Ed Sheeran,1/10/17,be
Shape of You,Ed Sheeran,1/10/17,hu
Shape of You,Ed Sheeran,1/10/17,fr
Shape of You,Ed Sheeran,1/10/17,ch
Shape of You,Ed Sheeran,1/10/17,my
Shape of You,Ed Sheeran,1/10/17,gr
Shape of You,Ed Sheeran,1/10/17,sk
Shape of You,Ed Sheeran,1/10/17,lu
Shape of You,Ed Sheeran,1/10/17,de
Shape of You,Ed Sheeran,1/10/17,at
Shape of You,Ed Sheeran,1/10/17,lt
Shape of You,Ed Sheeran,1/10/17,au
Shape of You,Ed Sheeran,1/10/17,ee
Shape of You,Ed Sheeran,1/10/17,lv
Shape of You,Ed Sheeran,1/10/17,hk
Shape of You,Ed Sheeran,1/10/17,nz
Shape of You,Ed Sheeran,1/10/17,sg
Shape of You,Ed Sheeran,1/10/17,dk
Shape of You,Ed Sheeran,1/10/17,ca
Shape of You,Ed Sheeran,1/10/17,id
Shape of You,Ed Sheeran,1/10/17,pt
Shape of You,Ed Sheeran,1/10/17,nl
Shape of You,Ed Sheeran,1/10/17,fi
Shape of You,Ed Sheeran,1/10/17,no
Shape of You,Ed Sheeran,1/10/17,it
Shape of You,Ed Sheeran,1/10/17,tw
Shape of You,Ed Sheeran,1/10/17,se
Shape of You,Ed Sheeran,1/10/17,is
Shape of You,Ed Sheeran,1/10/17,ie
Shape of You,Ed Sheeran,1/10/17,gb
Shape of You,Ed Sheeran,1/20/17,jp
Shape of You,Ed Sheeran,1/20/17,cz
Shape of You,Ed Sheeran,1/20/17,pl
Shape of You,Ed Sheeran,1/20/17,be
Shape of You,Ed Sheeran,1/20/17,hu
Shape of You,Ed Sheeran,1/20/17,fr
Shape of You,Ed Sheeran,1/20/17,ch
Shape of You,Ed Sheeran,1/20/17,my
Shape of You,Ed Sheeran,1/20/17,gr
Shape of You,Ed Sheeran,1/20/17,sk
Shape of You,Ed Sheeran,1/20/17,lu
Shape of You,Ed Sheeran,1/20/17,de
Shape of You,Ed Sheeran,1/20/17,at
Shape of You,Ed Sheeran,1/20/17,lt
Shape of You,Ed Sheeran,1/20/17,au
Shape of You,Ed Sheeran,1/20/17,ee
Shape of You,Ed Sheeran,1/20/17,lv
Shape of You,Ed Sheeran,1/20/17,hk
Shape of You,Ed Sheeran,1/20/17,nz
Shape of You,Ed Sheeran,1/20/17,sg
Shape of You,Ed Sheeran,1/20/17,dk
Shape of You,Ed Sheeran,1/20/17,ca
Shape of You,Ed Sheeran,1/20/17,id
Shape of You,Ed Sheeran,1/20/17,pt
Shape of You,Ed Sheeran,1/20/17,nl
Shape of You,Ed Sheeran,1/20/17,fi
Shape of You,Ed Sheeran,1/20/17,no
Shape of You,Ed Sheeran,1/20/17,it
Shape of You,Ed Sheeran,1/20/17,tw
Shape of You,Ed Sheeran,1/20/17,se
Shape of You,Ed Sheeran,1/20/17,is
Shape of You,Ed Sheeran,1/20/17,ie
Shape of You,Ed Sheeran,1/20/17,gb
Shape of You,Ed Sheeran,1/30/17,jp
Shape of You,Ed Sheeran,1/30/17,cz
Shape of You,Ed Sheeran,1/30/17,pl
Shape of You,Ed Sheeran,1/30/17,tr
Shape of You,Ed Sheeran,1/30/17,be
Shape of You,Ed Sheeran,1/30/17,hu
Shape of You,Ed Sheeran,1/30/17,fr
Shape of You,Ed Sheeran,1/30/17,ch
Shape of You,Ed Sheeran,1/30/17,my
Shape of You,Ed Sheeran,1/30/17,gr
Shape of You,Ed Sheeran,1/30/17,sk
Shape of You,Ed Sheeran,1/30/17,lu
Shape of You,Ed Sheeran,1/30/17,de
Shape of You,Ed Sheeran,1/30/17,at
Shape of You,Ed Sheeran,1/30/17,lt
Shape of You,Ed Sheeran,1/30/17,au
Shape of You,Ed Sheeran,1/30/17,ee
Shape of You,Ed Sheeran,1/30/17,lv
Shape of You,Ed Sheeran,1/30/17,hk
Shape of You,Ed Sheeran,1/30/17,nz
Shape of You,Ed Sheeran,1/30/17,sg
Shape of You,Ed Sheeran,1/30/17,dk
Shape of You,Ed Sheeran,1/30/17,ca
Shape of You,Ed Sheeran,1/30/17,id
Shape of You,Ed Sheeran,1/30/17,pt
Shape of You,Ed Sheeran,1/30/17,nl
Shape of You,Ed Sheeran,1/30/17,fi
Shape of You,Ed Sheeran,1/30/17,no
Shape of You,Ed Sheeran,1/30/17,it
Shape of You,Ed Sheeran,1/30/17,tw
Shape of You,Ed Sheeran,1/30/17,se
Shape of You,Ed Sheeran,1/30/17,is
Shape of You,Ed Sheeran,1/30/17,ie
Shape of You,Ed Sheeran,1/30/17,gb
Shape of You,Ed Sheeran,2/1/17,jp
Shape of You,Ed Sheeran,2/1/17,cz
Shape of You,Ed Sheeran,2/1/17,pl
Shape of You,Ed Sheeran,2/1/17,tr
Shape of You,Ed Sheeran,2/1/17,be
Shape of You,Ed Sheeran,2/1/17,hu
Shape of You,Ed Sheeran,2/1/17,fr
Shape of You,Ed Sheeran,2/1/17,ch
Shape of You,Ed Sheeran,2/1/17,my
Shape of You,Ed Sheeran,2/1/17,gr
Shape of You,Ed Sheeran,2/1/17,sk
Shape of You,Ed Sheeran,2/1/17,lu
Shape of You,Ed Sheeran,2/1/17,de
Shape of You,Ed Sheeran,2/1/17,at
Shape of You,Ed Sheeran,2/1/17,lt
Shape of You,Ed Sheeran,2/1/17,au
Shape of You,Ed Sheeran,2/1/17,ee
Shape of You,Ed Sheeran,2/1/17,lv
Shape of You,Ed Sheeran,2/1/17,hk
Shape of You,Ed Sheeran,2/1/17,nz
Shape of You,Ed Sheeran,2/1/17,sg
Shape of You,Ed Sheeran,2/1/17,dk
Shape of You,Ed Sheeran,2/1/17,ca
Shape of You,Ed Sheeran,2/1/17,id
Shape of You,Ed Sheeran,2/1/17,pt
Shape of You,Ed Sheeran,2/1/17,br
Shape of You,Ed Sheeran,2/1/17,nl
Shape of You,Ed Sheeran,2/1/17,fi
Shape of You,Ed Sheeran,2/1/17,no
Shape of You,Ed Sheeran,2/1/17,it
Shape of You,Ed Sheeran,2/1/17,tw
Shape of You,Ed Sheeran,2/1/17,se
Shape of You,Ed Sheeran,2/1/17,is
Shape of You,Ed Sheeran,2/1/17,ie
Shape of You,Ed Sheeran,2/1/17,gb
Shape of You,Ed Sheeran,2/10/17,jp
Shape of You,Ed Sheeran,2/10/17,cz
Shape of You,Ed Sheeran,2/10/17,pl
Shape of You,Ed Sheeran,2/10/17,tr
Shape of You,Ed Sheeran,2/10/17,be
Shape of You,Ed Sheeran,2/10/17,hu
Shape of You,Ed Sheeran,2/10/17,fr
Shape of You,Ed Sheeran,2/10/17,ch
Shape of You,Ed Sheeran,2/10/17,my
Shape of You,Ed Sheeran,2/10/17,gr
Shape of You,Ed Sheeran,2/10/17,sk
Shape of You,Ed Sheeran,2/10/17,lu
Shape of You,Ed Sheeran,2/10/17,de
Shape of You,Ed Sheeran,2/10/17,at
Shape of You,Ed Sheeran,2/10/17,lt
Shape of You,Ed Sheeran,2/10/17,au
Shape of You,Ed Sheeran,2/10/17,ee
Shape of You,Ed Sheeran,2/10/17,lv
Shape of You,Ed Sheeran,2/10/17,hk
Shape of You,Ed Sheeran,2/10/17,nz
Shape of You,Ed Sheeran,2/10/17,sg
Shape of You,Ed Sheeran,2/10/17,dk
Shape of You,Ed Sheeran,2/10/17,ca
Shape of You,Ed Sheeran,2/10/17,id
Shape of You,Ed Sheeran,2/10/17,pt
Shape of You,Ed Sheeran,2/10/17,br
Shape of You,Ed Sheeran,2/10/17,nl
Shape of You,Ed Sheeran,2/10/17,no
Shape of You,Ed Sheeran,2/10/17,it
Shape of You,Ed Sheeran,2/10/17,tw
Shape of You,Ed Sheeran,2/10/17,us
Shape of You,Ed Sheeran,2/10/17,se
Shape of You,Ed Sheeran,2/10/17,is
Shape of You,Ed Sheeran,2/10/17,ie
Shape of You,Ed Sheeran,2/10/17,gb
Shape of You,Ed Sheeran,2/20/17,jp
Shape of You,Ed Sheeran,2/20/17,cz
Shape of You,Ed Sheeran,2/20/17,pl
Shape of You,Ed Sheeran,2/20/17,tr
Shape of You,Ed Sheeran,2/20/17,be
Shape of You,Ed Sheeran,2/20/17,hu
Shape of You,Ed Sheeran,2/20/17,fr
Shape of You,Ed Sheeran,2/20/17,ch
Shape of You,Ed Sheeran,2/20/17,my
Shape of You,Ed Sheeran,2/20/17,gr
Shape of You,Ed Sheeran,2/20/17,sk
Shape of You,Ed Sheeran,2/20/17,lu
Shape of You,Ed Sheeran,2/20/17,de
Shape of You,Ed Sheeran,2/20/17,at
Shape of You,Ed Sheeran,2/20/17,lt
Shape of You,Ed Sheeran,2/20/17,au
Shape of You,Ed Sheeran,2/20/17,ee
Shape of You,Ed Sheeran,2/20/17,lv
Shape of You,Ed Sheeran,2/20/17,hk
Shape of You,Ed Sheeran,2/20/17,nz
Shape of You,Ed Sheeran,2/20/17,ph
Shape of You,Ed Sheeran,2/20/17,sg
Shape of You,Ed Sheeran,2/20/17,dk
Shape of You,Ed Sheeran,2/20/17,ca
Shape of You,Ed Sheeran,2/20/17,id
Shape of You,Ed Sheeran,2/20/17,pt
Shape of You,Ed Sheeran,2/20/17,br
Shape of You,Ed Sheeran,2/20/17,nl
Shape of You,Ed Sheeran,2/20/17,tw
Shape of You,Ed Sheeran,2/20/17,us
Shape of You,Ed Sheeran,2/20/17,is
Shape of You,Ed Sheeran,2/20/17,ie
Shape of You,Ed Sheeran,2/20/17,gb
Shape of You,Ed Sheeran,2/28/17,cz
Shape of You,Ed Sheeran,2/28/17,pl
Shape of You,Ed Sheeran,2/28/17,tr
Shape of You,Ed Sheeran,2/28/17,be
Shape of You,Ed Sheeran,2/28/17,hu
Shape of You,Ed Sheeran,2/28/17,fr
Shape of You,Ed Sheeran,2/28/17,ch
Shape of You,Ed Sheeran,2/28/17,gr
Shape of You,Ed Sheeran,2/28/17,sk
Shape of You,Ed Sheeran,2/28/17,lu
Shape of You,Ed Sheeran,2/28/17,de
Shape of You,Ed Sheeran,2/28/17,at
Shape of You,Ed Sheeran,2/28/17,lt
Shape of You,Ed Sheeran,2/28/17,au
Shape of You,Ed Sheeran,2/28/17,ee
Shape of You,Ed Sheeran,2/28/17,lv
Shape of You,Ed Sheeran,2/28/17,nz
Shape of You,Ed Sheeran,2/28/17,ph
Shape of You,Ed Sheeran,2/28/17,ca
Shape of You,Ed Sheeran,2/28/17,pt
Shape of You,Ed Sheeran,2/28/17,nl
Shape of You,Ed Sheeran,2/28/17,it
Shape of You,Ed Sheeran,2/28/17,us
Shape of You,Ed Sheeran,2/28/17,ie
Shape of You,Ed Sheeran,2/28/17,gb
Something Just Like This,The Chainsmokers,2/28/17,jp
Something Just Like This,The Chainsmokers,2/28/17,my
Something Just Like This,The Chainsmokers,2/28/17,sg
Something Just Like This,The Chainsmokers,2/28/17,id
Something Just Like This,The Chainsmokers,2/28/17,hk
Something Just Like This,The Chainsmokers,2/28/17,tw
Shape of You,Ed Sheeran,3/1/17,cz
Shape of You,Ed Sheeran,3/1/17,pl
Shape of You,Ed Sheeran,3/1/17,tr
Shape of You,Ed Sheeran,3/1/17,be
Shape of You,Ed Sheeran,3/1/17,hu
Shape of You,Ed Sheeran,3/1/17,fr
Shape of You,Ed Sheeran,3/1/17,ch
Shape of You,Ed Sheeran,3/1/17,my
Shape of You,Ed Sheeran,3/1/17,gr
Shape of You,Ed Sheeran,3/1/17,sk
Shape of You,Ed Sheeran,3/1/17,lu
Shape of You,Ed Sheeran,3/1/17,de
Shape of You,Ed Sheeran,3/1/17,at
Shape of You,Ed Sheeran,3/1/17,lt
Shape of You,Ed Sheeran,3/1/17,au
Shape of You,Ed Sheeran,3/1/17,ee
Shape of You,Ed Sheeran,3/1/17,lv
Shape of You,Ed Sheeran,3/1/17,nz
Shape of You,Ed Sheeran,3/1/17,ph
Shape of You,Ed Sheeran,3/1/17,ca
Shape of You,Ed Sheeran,3/1/17,pt
Shape of You,Ed Sheeran,3/1/17,nl
Shape of You,Ed Sheeran,3/1/17,it
Shape of You,Ed Sheeran,3/1/17,us
Shape of You,Ed Sheeran,3/1/17,ie
Shape of You,Ed Sheeran,3/1/17,gb
Something Just Like This,The Chainsmokers,3/1/17,jp
Something Just Like This,The Chainsmokers,3/1/17,sg
Something Just Like This,The Chainsmokers,3/1/17,id
Something Just Like This,The Chainsmokers,3/1/17,hk
Something Just Like This,The Chainsmokers,3/1/17,tw
Shape of You,Ed Sheeran,3/10/17,jp
Shape of You,Ed Sheeran,3/10/17,cz
Shape of You,Ed Sheeran,3/10/17,pl
Shape of You,Ed Sheeran,3/10/17,tr
Shape of You,Ed Sheeran,3/10/17,be
Shape of You,Ed Sheeran,3/10/17,hu
Shape of You,Ed Sheeran,3/10/17,fr
Shape of You,Ed Sheeran,3/10/17,ch
Shape of You,Ed Sheeran,3/10/17,my
Shape of You,Ed Sheeran,3/10/17,gr
Shape of You,Ed Sheeran,3/10/17,sk
Shape of You,Ed Sheeran,3/10/17,lu
Shape of You,Ed Sheeran,3/10/17,de
Shape of You,Ed Sheeran,3/10/17,at
Shape of You,Ed Sheeran,3/10/17,lt
Shape of You,Ed Sheeran,3/10/17,au
Shape of You,Ed Sheeran,3/10/17,ee
Shape of You,Ed Sheeran,3/10/17,lv
Shape of You,Ed Sheeran,3/10/17,hk
Shape of You,Ed Sheeran,3/10/17,nz
Shape of You,Ed Sheeran,3/10/17,ph
Shape of You,Ed Sheeran,3/10/17,sg
Shape of You,Ed Sheeran,3/10/17,dk
Shape of You,Ed Sheeran,3/10/17,ca
Shape of You,Ed Sheeran,3/10/17,id
Shape of You,Ed Sheeran,3/10/17,pt
Shape of You,Ed Sheeran,3/10/17,br
Shape of You,Ed Sheeran,3/10/17,nl
Shape of You,Ed Sheeran,3/10/17,us
Shape of You,Ed Sheeran,3/10/17,se
Something Just Like This,The Chainsmokers,3/10/17,tw
Shape of You,Ed Sheeran,3/20/17,jp
Shape of You,Ed Sheeran,3/20/17,cz
Shape of You,Ed Sheeran,3/20/17,pl
Shape of You,Ed Sheeran,3/20/17,tr
Shape of You,Ed Sheeran,3/20/17,be
Shape of You,Ed Sheeran,3/20/17,hu
Shape of You,Ed Sheeran,3/20/17,fr
Shape of You,Ed Sheeran,3/20/17,ch
Shape of You,Ed Sheeran,3/20/17,my
Shape of You,Ed Sheeran,3/20/17,gr
Shape of You,Ed Sheeran,3/20/17,sk
Shape of You,Ed Sheeran,3/20/17,lu
Shape of You,Ed Sheeran,3/20/17,de
Shape of You,Ed Sheeran,3/20/17,at
Shape of You,Ed Sheeran,3/20/17,lt
Shape of You,Ed Sheeran,3/20/17,au
Shape of You,Ed Sheeran,3/20/17,ee
Shape of You,Ed Sheeran,3/20/17,lv
Shape of You,Ed Sheeran,3/20/17,hk
Shape of You,Ed Sheeran,3/20/17,nz
Shape of You,Ed Sheeran,3/20/17,ph
Shape of You,Ed Sheeran,3/20/17,sg
Shape of You,Ed Sheeran,3/20/17,id
Shape of You,Ed Sheeran,3/20/17,br
Shape of You,Ed Sheeran,3/20/17,fi
Shape of You,Ed Sheeran,3/20/17,cr
Me Rehúso,Danny Ocean,3/20/17,py
Something Just Like This,The Chainsmokers,3/20/17,tw
Shape of You,Ed Sheeran,3/30/17,jp
Shape of You,Ed Sheeran,3/30/17,cz
Shape of You,Ed Sheeran,3/30/17,pl
Shape of You,Ed Sheeran,3/30/17,tr
Shape of You,Ed Sheeran,3/30/17,be
Shape of You,Ed Sheeran,3/30/17,hu
Shape of You,Ed Sheeran,3/30/17,fr
Shape of You,Ed Sheeran,3/30/17,ch
Shape of You,Ed Sheeran,3/30/17,my
Shape of You,Ed Sheeran,3/30/17,gr
Shape of You,Ed Sheeran,3/30/17,sk
Shape of You,Ed Sheeran,3/30/17,lu
Shape of You,Ed Sheeran,3/30/17,de
Shape of You,Ed Sheeran,3/30/17,at
Shape of You,Ed Sheeran,3/30/17,lt
Shape of You,Ed Sheeran,3/30/17,au
Shape of You,Ed Sheeran,3/30/17,ee
Shape of You,Ed Sheeran,3/30/17,lv
Shape of You,Ed Sheeran,3/30/17,hk
Shape of You,Ed Sheeran,3/30/17,nz
Shape of You,Ed Sheeran,3/30/17,ph
Shape of You,Ed Sheeran,3/30/17,sg
Shape of You,Ed Sheeran,3/30/17,id
Shape of You,Ed Sheeran,3/30/17,br
Me Rehúso,Danny Ocean,3/30/17,py
Something Just Like This,The Chainsmokers,3/30/17,tw
Shape of You,Ed Sheeran,4/1/17,jp
Shape of You,Ed Sheeran,4/1/17,cz
Shape of You,Ed Sheeran,4/1/17,pl
Shape of You,Ed Sheeran,4/1/17,tr
Shape of You,Ed Sheeran,4/1/17,be
Shape of You,Ed Sheeran,4/1/17,hu
Shape of You,Ed Sheeran,4/1/17,fr
Shape of You,Ed Sheeran,4/1/17,ch
Shape of You,Ed Sheeran,4/1/17,my
Shape of You,Ed Sheeran,4/1/17,gr
Shape of You,Ed Sheeran,4/1/17,sk
Shape of You,Ed Sheeran,4/1/17,lu
Shape of You,Ed Sheeran,4/1/17,de
Shape of You,Ed Sheeran,4/1/17,at
Shape of You,Ed Sheeran,4/1/17,lt
Shape of You,Ed Sheeran,4/1/17,au
Shape of You,Ed Sheeran,4/1/17,ee
Shape of You,Ed Sheeran,4/1/17,lv
Shape of You,Ed Sheeran,4/1/17,hk
Shape of You,Ed Sheeran,4/1/17,nz
Shape of You,Ed Sheeran,4/1/17,ph
Shape of You,Ed Sheeran,4/1/17,dk
Shape of You,Ed Sheeran,4/1/17,ca
Shape of You,Ed Sheeran,4/1/17,br
Shape of You,Ed Sheeran,4/1/17,fi
Me Rehúso,Danny Ocean,4/1/17,py
Something Just Like This,The Chainsmokers,4/1/17,sg
Something Just Like This,The Chainsmokers,4/1/17,id
Something Just Like This,The Chainsmokers,4/1/17,tw
Shape of You,Ed Sheeran,4/10/17,jp
Shape of You,Ed Sheeran,4/10/17,cz
Shape of You,Ed Sheeran,4/10/17,pl
Shape of You,Ed Sheeran,4/10/17,tr
Shape of You,Ed Sheeran,4/10/17,be
Shape of You,Ed Sheeran,4/10/17,hu
Shape of You,Ed Sheeran,4/10/17,fr
Shape of You,Ed Sheeran,4/10/17,ch
Shape of You,Ed Sheeran,4/10/17,gr
Shape of You,Ed Sheeran,4/10/17,sk
Shape of You,Ed Sheeran,4/10/17,lu
Shape of You,Ed Sheeran,4/10/17,de
Shape of You,Ed Sheeran,4/10/17,at
Shape of You,Ed Sheeran,4/10/17,lt
Shape of You,Ed Sheeran,4/10/17,au
Shape of You,Ed Sheeran,4/10/17,ph
Shape of You,Ed Sheeran,4/10/17,br
Shape of You,Ed Sheeran,4/10/17,ec
Me Rehúso,Danny Ocean,4/10/17,cl
Me Rehúso,Danny Ocean,4/10/17,py
Something Just Like This,The Chainsmokers,4/10/17,my
Something Just Like This,The Chainsmokers,4/10/17,sg
Something Just Like This,The Chainsmokers,4/10/17,id
Something Just Like This,The Chainsmokers,4/10/17,lv
Something Just Like This,The Chainsmokers,4/10/17,hk
Something Just Like This,The Chainsmokers,4/10/17,tw
Shape of You,Ed Sheeran,4/20/17,jp
Shape of You,Ed Sheeran,4/20/17,cz
Shape of You,Ed Sheeran,4/20/17,pl
Shape of You,Ed Sheeran,4/20/17,tr
Shape of You,Ed Sheeran,4/20/17,be
Shape of You,Ed Sheeran,4/20/17,hu
Shape of You,Ed Sheeran,4/20/17,fr
Shape of You,Ed Sheeran,4/20/17,ch
Shape of You,Ed Sheeran,4/20/17,my
Shape of You,Ed Sheeran,4/20/17,gr
Shape of You,Ed Sheeran,4/20/17,sk
Shape of You,Ed Sheeran,4/20/17,lu
Shape of You,Ed Sheeran,4/20/17,de
Shape of You,Ed Sheeran,4/20/17,at
Shape of You,Ed Sheeran,4/20/17,ph
Despacito - Remix,Luis Fonsi,4/20/17,ec
Despacito - Remix,Luis Fonsi,4/20/17,ar
Despacito - Remix,Luis Fonsi,4/20/17,sv
Despacito - Remix,Luis Fonsi,4/20/17,cr
Despacito - Remix,Luis Fonsi,4/20/17,cl
Despacito - Remix,Luis Fonsi,4/20/17,br
Despacito - Remix,Luis Fonsi,4/20/17,hn
Despacito - Remix,Luis Fonsi,4/20/17,gt
Despacito - Remix,Luis Fonsi,4/20/17,pe
Despacito - Remix,Luis Fonsi,4/20/17,bo
Despacito - Remix,Luis Fonsi,4/20/17,mx
Despacito - Remix,Luis Fonsi,4/20/17,pa
Despacito - Remix,Luis Fonsi,4/20/17,uy
Despacito - Remix,Luis Fonsi,4/20/17,es
Despacito - Remix,Luis Fonsi,4/20/17,co
Despacito - Remix,Luis Fonsi,4/20/17,do
Despacito - Remix,Luis Fonsi,4/20/17,py
Despacito - Remix,Luis Fonsi,4/20/17,se
Something Just Like This,The Chainsmokers,4/20/17,sg
Something Just Like This,The Chainsmokers,4/20/17,id
Something Just Like This,The Chainsmokers,4/20/17,hk
Something Just Like This,The Chainsmokers,4/20/17,tw
Shape of You,Ed Sheeran,4/30/17,jp
Shape of You,Ed Sheeran,4/30/17,cz
Shape of You,Ed Sheeran,4/30/17,pl
Shape of You,Ed Sheeran,4/30/17,tr
Shape of You,Ed Sheeran,4/30/17,be
Shape of You,Ed Sheeran,4/30/17,my
Shape of You,Ed Sheeran,4/30/17,ph
Shape of You,Ed Sheeran,4/30/17,sg
Shape of You,Ed Sheeran,4/30/17,cr
Despacito - Remix,Luis Fonsi,4/30/17,ar
Despacito - Remix,Luis Fonsi,4/30/17,lt
Despacito - Remix,Luis Fonsi,4/30/17,ee
Despacito - Remix,Luis Fonsi,4/30/17,br
Despacito - Remix,Luis Fonsi,4/30/17,ch
Despacito - Remix,Luis Fonsi,4/30/17,pe
Despacito - Remix,Luis Fonsi,4/30/17,at
