trackName,artist,date,region
Despacito - Remix,Luis Fonsi,7/20/17,my
Despacito - Remix,Luis Fonsi,7/20/17,sg
Mi Gente,J Balvin,7/20/17,ec
Mi Gente,J Balvin,7/20/17,ar
Mi Gente,J Balvin,7/20/17,cr
Mi Gente,J Balvin,7/20/17,es
Mi Gente,J Balvin,7/20/17,co
Mi Gente,J Balvin,7/20/17,do
Mi Gente,J Balvin,7/20/17,mx
Mi Gente,J Balvin,7/20/17,ch
Mi Gente,J Balvin,7/20/17,uy
Mi Gente,J Balvin,7/20/17,pa
Mi Gente,J Balvin,7/20/17,bo
Mi Gente,J Balvin,7/20/17,hn
Mi Gente,J Balvin,7/20/17,gt
Mi Gente,J Balvin,7/20/17,sv
Mi Gente,J Balvin,7/20/17,cl
Me Rehúso,Danny Ocean,7/20/17,pe
Shape of You,Ed Sheeran,7/30/17,jp
Despacito - Remix,Luis Fonsi,7/30/17,tw
Despacito - Remix,Luis Fonsi,7/30/17,gb
Despacito - Remix,Luis Fonsi,7/30/17,nz
Despacito - Remix,Luis Fonsi,7/30/17,au
Despacito - Remix,Luis Fonsi,7/30/17,ph
Despacito - Remix,Luis Fonsi,7/30/17,dk
Despacito - Remix,Luis Fonsi,7/30/17,ie
Despacito - Remix,Luis Fonsi,7/30/17,se
Despacito - Remix,Luis Fonsi,7/30/17,id
Despacito - Remix,Luis Fonsi,7/30/17,hk
Despacito - Remix,Luis Fonsi,7/30/17,ca
Despacito - Remix,Luis Fonsi,7/30/17,no
Despacito - Remix,Luis Fonsi,7/30/17,my
Despacito - Remix,Luis Fonsi,7/30/17,sg
Mi Gente,J Balvin,7/30/17,ec
Mi Gente,J Balvin,7/30/17,ar
Mi Gente,J Balvin,7/30/17,cr
Mi Gente,J Balvin,7/30/17,es
Mi Gente,J Balvin,7/30/17,co
Mi Gente,J Balvin,7/30/17,do
Mi Gente,J Balvin,7/30/17,lu
Mi Gente,J Balvin,7/30/17,mx
Mi Gente,J Balvin,7/30/17,ch
Mi Gente,J Balvin,7/30/17,uy
Mi Gente,J Balvin,7/30/17,pa
Mi Gente,J Balvin,7/30/17,bo
Mi Gente,J Balvin,7/30/17,hn
Mi Gente,J Balvin,7/30/17,gt
Mi Gente,J Balvin,7/30/17,sv
Mi Gente,J Balvin,7/30/17,cl
Me Rehúso,Danny Ocean,7/30/17,pe
Shape of You,Ed Sheeran,8/1/17,jp
Despacito - Remix,Luis Fonsi,8/1/17,ph
Despacito - Remix,Luis Fonsi,8/1/17,se
Despacito - Remix,Luis Fonsi,8/1/17,id
Despacito - Remix,Luis Fonsi,8/1/17,hk
Despacito - Remix,Luis Fonsi,8/1/17,ca
Despacito - Remix,Luis Fonsi,8/1/17,no
Despacito - Remix,Luis Fonsi,8/1/17,my
Despacito - Remix,Luis Fonsi,8/1/17,sg
Mi Gente,J Balvin,8/1/17,ec
Mi Gente,J Balvin,8/1/17,ar
Mi Gente,J Balvin,8/1/17,cr
Mi Gente,J Balvin,8/1/17,es
Mi Gente,J Balvin,8/1/17,nl
Mi Gente,J Balvin,8/1/17,do
Mi Gente,J Balvin,8/1/17,lu
Mi Gente,J Balvin,8/1/17,gr
Mi Gente,J Balvin,8/1/17,mx
Mi Gente,J Balvin,8/1/17,ch
Mi Gente,J Balvin,8/1/17,uy
Mi Gente,J Balvin,8/1/17,pa
Mi Gente,J Balvin,8/1/17,bo
Mi Gente,J Balvin,8/1/17,hn
Mi Gente,J Balvin,8/1/17,gt
Mi Gente,J Balvin,8/1/17,sv
Mi Gente,J Balvin,8/1/17,cl
Me Rehúso,Danny Ocean,8/1/17,pe
Shape of You,Ed Sheeran,8/10/17,jp
Despacito - Remix,Luis Fonsi,8/10/17,tw
Despacito - Remix,Luis Fonsi,8/10/17,ph
Despacito - Remix,Luis Fonsi,8/10/17,hk
Despacito - Remix,Luis Fonsi,8/10/17,ca
Despacito - Remix,Luis Fonsi,8/10/17,my
Despacito - Remix,Luis Fonsi,8/10/17,sg
Mi Gente,J Balvin,8/10/17,ec
Mi Gente,J Balvin,8/10/17,ar
Mi Gente,J Balvin,8/10/17,lt
Mi Gente,J Balvin,8/10/17,cr
Mi Gente,J Balvin,8/10/17,be
Mi Gente,J Balvin,8/10/17,pt
Mi Gente,J Balvin,8/10/17,es
Mi Gente,J Balvin,8/10/17,nl
Mi Gente,J Balvin,8/10/17,sk
Mi Gente,J Balvin,8/10/17,gr
Mi Gente,J Balvin,8/10/17,mx
Mi Gente,J Balvin,8/10/17,ch
Mi Gente,J Balvin,8/10/17,uy
Mi Gente,J Balvin,8/10/17,pa
Mi Gente,J Balvin,8/10/17,bo
Mi Gente,J Balvin,8/10/17,hn
Mi Gente,J Balvin,8/10/17,gt
Mi Gente,J Balvin,8/10/17,sv
Mi Gente,J Balvin,8/10/17,cl
Me Rehúso,Danny Ocean,8/10/17,pe
Shape of You,Ed Sheeran,8/20/17,jp
Despacito - Remix,Luis Fonsi,8/20/17,tw
Despacito - Remix,Luis Fonsi,8/20/17,ph
Despacito - Remix,Luis Fonsi,8/20/17,hk
Despacito - Remix,Luis Fonsi,8/20/17,my
Despacito - Remix,Luis Fonsi,8/20/17,sg
Mi Gente,J Balvin,8/20/17,ec
Mi Gente,J Balvin,8/20/17,ar
Mi Gente,J Balvin,8/20/17,cr
Mi Gente,J Balvin,8/20/17,pt
Mi Gente,J Balvin,8/20/17,es
Mi Gente,J Balvin,8/20/17,nl
Mi Gente,J Balvin,8/20/17,mx
Mi Gente,J Balvin,8/20/17,ch
Mi Gente,J Balvin,8/20/17,uy
Mi Gente,J Balvin,8/20/17,pa
Mi Gente,J Balvin,8/20/17,bo
Mi Gente,J Balvin,8/20/17,hn
Mi Gente,J Balvin,8/20/17,gt
Mi Gente,J Balvin,8/20/17,sv
Mi Gente,J Balvin,8/20/17,cl
Me Rehúso,Danny Ocean,8/20/17,pe
Mi Gente,J Balvin,8/30/17,ar
Mi Gente,J Balvin,8/30/17,cr
Mi Gente,J Balvin,8/30/17,pt
Mi Gente,J Balvin,8/30/17,es
Mi Gente,J Balvin,8/30/17,nl
Mi Gente,J Balvin,8/30/17,mx
Mi Gente,J Balvin,8/30/17,ch
Mi Gente,J Balvin,8/30/17,uy
Mi Gente,J Balvin,8/30/17,pa
Mi Gente,J Balvin,8/30/17,bo
Mi Gente,J Balvin,8/30/17,hn
Mi Gente,J Balvin,8/30/17,gt
Mi Gente,J Balvin,8/30/17,sv
Mi Gente,J Balvin,8/30/17,cl
Look What You Made Me Do,Taylor Swift,8/30/17,lt
Look What You Made Me Do,Taylor Swift,8/30/17,ph
Look What You Made Me Do,Taylor Swift,8/30/17,tw
Look What You Made Me Do,Taylor Swift,8/30/17,nz
Look What You Made Me Do,Taylor Swift,8/30/17,us
Look What You Made Me Do,Taylor Swift,8/30/17,jp
Look What You Made Me Do,Taylor Swift,8/30/17,br
Look What You Made Me Do,Taylor Swift,8/30/17,hu
Look What You Made Me Do,Taylor Swift,8/30/17,ca
Look What You Made Me Do,Taylor Swift,8/30/17,be
Look What You Made Me Do,Taylor Swift,8/30/17,my
Look What You Made Me Do,Taylor Swift,8/30/17,pl
Look What You Made Me Do,Taylor Swift,8/30/17,cz
Look What You Made Me Do,Taylor Swift,8/30/17,sk
Look What You Made Me Do,Taylor Swift,8/30/17,sg
Look What You Made Me Do,Taylor Swift,8/30/17,gb
Look What You Made Me Do,Taylor Swift,8/30/17,au
Look What You Made Me Do,Taylor Swift,8/30/17,lv
Look What You Made Me Do,Taylor Swift,8/30/17,gr
Look What You Made Me Do,Taylor Swift,8/30/17,hk
Mi Gente,J Balvin,9/1/17,ar
Mi Gente,J Balvin,9/1/17,it
Mi Gente,J Balvin,9/1/17,cr
Mi Gente,J Balvin,9/1/17,pt
Mi Gente,J Balvin,9/1/17,es
Mi Gente,J Balvin,9/1/17,nl
Mi Gente,J Balvin,9/1/17,py
Mi Gente,J Balvin,9/1/17,mx
Mi Gente,J Balvin,9/1/17,ch
Mi Gente,J Balvin,9/1/17,uy
Mi Gente,J Balvin,9/1/17,pa
Mi Gente,J Balvin,9/1/17,bo
Mi Gente,J Balvin,9/1/17,hn
Mi Gente,J Balvin,9/1/17,gt
Mi Gente,J Balvin,9/1/17,sv
Mi Gente,J Balvin,9/1/17,cl
Look What You Made Me Do,Taylor Swift,9/1/17,lt
Look What You Made Me Do,Taylor Swift,9/1/17,ph
Look What You Made Me Do,Taylor Swift,9/1/17,tw
Look What You Made Me Do,Taylor Swift,9/1/17,nz
Look What You Made Me Do,Taylor Swift,9/1/17,us
Look What You Made Me Do,Taylor Swift,9/1/17,br
Look What You Made Me Do,Taylor Swift,9/1/17,hu
Look What You Made Me Do,Taylor Swift,9/1/17,ca
Look What You Made Me Do,Taylor Swift,9/1/17,my
Look What You Made Me Do,Taylor Swift,9/1/17,pl
Look What You Made Me Do,Taylor Swift,9/1/17,cz
Look What You Made Me Do,Taylor Swift,9/1/17,sk
Look What You Made Me Do,Taylor Swift,9/1/17,sg
Look What You Made Me Do,Taylor Swift,9/1/17,au
Look What You Made Me Do,Taylor Swift,9/1/17,lv
Look What You Made Me Do,Taylor Swift,9/1/17,gr
Look What You Made Me Do,Taylor Swift,9/1/17,hk
Me Rehúso,Danny Ocean,9/1/17,pe
Shape of You,Ed Sheeran,9/10/17,jp
Mi Gente,J Balvin,9/10/17,ar
Mi Gente,J Balvin,9/10/17,it
Mi Gente,J Balvin,9/10/17,pt
Mi Gente,J Balvin,9/10/17,py
Mi Gente,J Balvin,9/10/17,ch
Mi Gente,J Balvin,9/10/17,uy
Mi Gente,J Balvin,9/10/17,pa
Mi Gente,J Balvin,9/10/17,bo
Mi Gente,J Balvin,9/10/17,hn
Mi Gente,J Balvin,9/10/17,gt
Mi Gente,J Balvin,9/10/17,sv
Mi Gente,J Balvin,9/10/17,cl
Look What You Made Me Do,Taylor Swift,9/10/17,tw
Look What You Made Me Do,Taylor Swift,9/10/17,my
Look What You Made Me Do,Taylor Swift,9/10/17,sg
Look What You Made Me Do,Taylor Swift,9/10/17,au
Look What You Made Me Do,Taylor Swift,9/10/17,hk
Shape of You,Ed Sheeran,9/20/17,jp
rockstar,Post Malone,9/20/17,fi
rockstar,Post Malone,9/20/17,no
rockstar,Post Malone,9/20/17,lt
rockstar,Post Malone,9/20/17,nz
rockstar,Post Malone,9/20/17,ee
rockstar,Post Malone,9/20/17,us
rockstar,Post Malone,9/20/17,ch
rockstar,Post Malone,9/20/17,hu
rockstar,Post Malone,9/20/17,ca
rockstar,Post Malone,9/20/17,dk
rockstar,Post Malone,9/20/17,se
rockstar,Post Malone,9/20/17,sk
rockstar,Post Malone,9/20/17,gb
rockstar,Post Malone,9/20/17,au
rockstar,Post Malone,9/20/17,lv
rockstar,Post Malone,9/20/17,gr
Mi Gente,J Balvin,9/20/17,it
Mi Gente,J Balvin,9/20/17,pt
Mi Gente,J Balvin,9/20/17,mx
Mi Gente,J Balvin,9/20/17,bo
Mi Gente,J Balvin,9/20/17,gt
Mi Gente,J Balvin,9/20/17,cl
Look What You Made Me Do,Taylor Swift,9/20/17,tw
Look What You Made Me Do,Taylor Swift,9/20/17,hk
Shape of You,Ed Sheeran,9/30/17,jp
rockstar,Post Malone,9/30/17,fi
rockstar,Post Malone,9/30/17,no
rockstar,Post Malone,9/30/17,lt
rockstar,Post Malone,9/30/17,nz
rockstar,Post Malone,9/30/17,us
rockstar,Post Malone,9/30/17,de
rockstar,Post Malone,9/30/17,ch
rockstar,Post Malone,9/30/17,hu
rockstar,Post Malone,9/30/17,ca
rockstar,Post Malone,9/30/17,dk
rockstar,Post Malone,9/30/17,at
rockstar,Post Malone,9/30/17,pt
rockstar,Post Malone,9/30/17,se
rockstar,Post Malone,9/30/17,cz
rockstar,Post Malone,9/30/17,sk
rockstar,Post Malone,9/30/17,gb
rockstar,Post Malone,9/30/17,au
rockstar,Post Malone,9/30/17,lv
rockstar,Post Malone,9/30/17,gr
Criminal,Natti Natasha,9/30/17,ar
Criminal,Natti Natasha,9/30/17,uy
Look What You Made Me Do,Taylor Swift,9/30/17,tw
Look What You Made Me Do,Taylor Swift,9/30/17,hk
Me Rehúso,Danny Ocean,9/30/17,bo
Shape of You,Ed Sheeran,10/1/17,jp
rockstar,Post Malone,10/1/17,fi
rockstar,Post Malone,10/1/17,no
rockstar,Post Malone,10/1/17,nz
rockstar,Post Malone,10/1/17,us
rockstar,Post Malone,10/1/17,de
rockstar,Post Malone,10/1/17,ch
rockstar,Post Malone,10/1/17,hu
rockstar,Post Malone,10/1/17,ca
rockstar,Post Malone,10/1/17,dk
rockstar,Post Malone,10/1/17,at
rockstar,Post Malone,10/1/17,pt
rockstar,Post Malone,10/1/17,se
rockstar,Post Malone,10/1/17,cz
rockstar,Post Malone,10/1/17,sk
rockstar,Post Malone,10/1/17,gb
rockstar,Post Malone,10/1/17,au
rockstar,Post Malone,10/1/17,lv
rockstar,Post Malone,10/1/17,gr
Criminal,Natti Natasha,10/1/17,ar
Criminal,Natti Natasha,10/1/17,uy
Look What You Made Me Do,Taylor Swift,10/1/17,tw
Look What You Made Me Do,Taylor Swift,10/1/17,hk
Me Rehúso,Danny Ocean,10/1/17,gt
Me Rehúso,Danny Ocean,10/1/17,bo
Shape of You,Ed Sheeran,10/10/17,jp
rockstar,Post Malone,10/10/17,fi
rockstar,Post Malone,10/10/17,no
rockstar,Post Malone,10/10/17,lt
rockstar,Post Malone,10/10/17,nz
rockstar,Post Malone,10/10/17,us
rockstar,Post Malone,10/10/17,ch
rockstar,Post Malone,10/10/17,hu
rockstar,Post Malone,10/10/17,ca
rockstar,Post Malone,10/10/17,dk
rockstar,Post Malone,10/10/17,at
rockstar,Post Malone,10/10/17,pt
rockstar,Post Malone,10/10/17,se
rockstar,Post Malone,10/10/17,cz
rockstar,Post Malone,10/10/17,ie
rockstar,Post Malone,10/10/17,sk
rockstar,Post Malone,10/10/17,gb
rockstar,Post Malone,10/10/17,au
rockstar,Post Malone,10/10/17,lv
rockstar,Post Malone,10/10/17,gr
Criminal,Natti Natasha,10/10/17,ar
Criminal,Natti Natasha,10/10/17,uy
Shape of You,Ed Sheeran,10/20/17,jp
rockstar,Post Malone,10/20/17,pt
rockstar,Post Malone,10/20/17,us
rockstar,Post Malone,10/20/17,ca
rockstar,Post Malone,10/20/17,gr
rockstar,Post Malone,10/20/17,ch
rockstar,Post Malone,10/20/17,lv
rockstar,Post Malone,10/20/17,au
rockstar,Post Malone,10/20/17,fi
rockstar,Post Malone,10/20/17,no
rockstar,Post Malone,10/20/17,lt
rockstar,Post Malone,10/20/17,nz
rockstar,Post Malone,10/20/17,ee
rockstar,Post Malone,10/20/17,hu
rockstar,Post Malone,10/20/17,be
rockstar,Post Malone,10/20/17,dk
rockstar,Post Malone,10/20/17,pl
rockstar,Post Malone,10/20/17,at
rockstar,Post Malone,10/20/17,se
rockstar,Post Malone,10/20/17,cz
rockstar,Post Malone,10/20/17,ie
rockstar,Post Malone,10/20/17,sk
rockstar,Post Malone,10/20/17,gb
Criminal,Natti Natasha,10/20/17,ar
Criminal,Natti Natasha,10/20/17,sv
Criminal,Natti Natasha,10/20/17,hn
Criminal,Natti Natasha,10/20/17,uy
Criminal,Natti Natasha,10/20/17,es
Shape of You,Ed Sheeran,10/30/17,jp
rockstar,Post Malone,10/30/17,pt
rockstar,Post Malone,10/30/17,us
rockstar,Post Malone,10/30/17,ca
rockstar,Post Malone,10/30/17,gr
rockstar,Post Malone,10/30/17,ch
rockstar,Post Malone,10/30/17,lv
rockstar,Post Malone,10/30/17,au
rockstar,Post Malone,10/30/17,fi
rockstar,Post Malone,10/30/17,no
rockstar,Post Malone,10/30/17,lt
rockstar,Post Malone,10/30/17,nz
rockstar,Post Malone,10/30/17,be
rockstar,Post Malone,10/30/17,dk
rockstar,Post Malone,10/30/17,se
rockstar,Post Malone,10/30/17,ie
rockstar,Post Malone,10/30/17,sk
rockstar,Post Malone,10/30/17,gb
Criminal,Natti Natasha,10/30/17,ec
Criminal,Natti Natasha,10/30/17,ar
Criminal,Natti Natasha,10/30/17,sv
Criminal,Natti Natasha,10/30/17,cl
Criminal,Natti Natasha,10/30/17,hn
Criminal,Natti Natasha,10/30/17,gt
Criminal,Natti Natasha,10/30/17,pa
Criminal,Natti Natasha,10/30/17,uy
Criminal,Natti Natasha,10/30/17,es
Criminal,Natti Natasha,10/30/17,py
Shape of You,Ed Sheeran,11/1/17,jp
rockstar,Post Malone,11/1/17,pt
rockstar,Post Malone,11/1/17,us
rockstar,Post Malone,11/1/17,ca
rockstar,Post Malone,11/1/17,gr
rockstar,Post Malone,11/1/17,ch
rockstar,Post Malone,11/1/17,lv
rockstar,Post Malone,11/1/17,au
rockstar,Post Malone,11/1/17,fi
rockstar,Post Malone,11/1/17,no
rockstar,Post Malone,11/1/17,nz
rockstar,Post Malone,11/1/17,dk
rockstar,Post Malone,11/1/17,se
rockstar,Post Malone,11/1/17,gb
Criminal,Natti Natasha,11/1/17,ec
Criminal,Natti Natasha,11/1/17,ar
Criminal,Natti Natasha,11/1/17,sv
Criminal,Natti Natasha,11/1/17,cl
Criminal,Natti Natasha,11/1/17,hn
Criminal,Natti Natasha,11/1/17,gt
Criminal,Natti Natasha,11/1/17,pe
Criminal,Natti Natasha,11/1/17,uy
Criminal,Natti Natasha,11/1/17,es
Criminal,Natti Natasha,11/1/17,py
Shape of You,Ed Sheeran,11/10/17,jp
rockstar,Post Malone,11/10/17,pt
rockstar,Post Malone,11/10/17,us
rockstar,Post Malone,11/10/17,ca
rockstar,Post Malone,11/10/17,gr
rockstar,Post Malone,11/10/17,ch
rockstar,Post Malone,11/10/17,lv
rockstar,Post Malone,11/10/17,au
rockstar,Post Malone,11/10/17,fi
rockstar,Post Malone,11/10/17,lt
rockstar,Post Malone,11/10/17,nz
rockstar,Post Malone,11/10/17,be
rockstar,Post Malone,11/10/17,dk
rockstar,Post Malone,11/10/17,ie
rockstar,Post Malone,11/10/17,gb
Criminal,Natti Natasha,11/10/17,ec
Criminal,Natti Natasha,11/10/17,ar
Criminal,Natti Natasha,11/10/17,sv
Criminal,Natti Natasha,11/10/17,cl
Criminal,Natti Natasha,11/10/17,hn
Criminal,Natti Natasha,11/10/17,gt
Criminal,Natti Natasha,11/10/17,pe
Criminal,Natti Natasha,11/10/17,mx
Criminal,Natti Natasha,11/10/17,uy
Criminal,Natti Natasha,11/10/17,py
Shape of You,Ed Sheeran,11/20/17,jp
rockstar,Post Malone,11/20/17,pt
rockstar,Post Malone,11/20/17,us
rockstar,Post Malone,11/20/17,ca
rockstar,Post Malone,11/20/17,gr
rockstar,Post Malone,11/20/17,ch
rockstar,Post Malone,11/20/17,lv
rockstar,Post Malone,11/20/17,au
rockstar,Post Malone,11/20/17,be
rockstar,Post Malone,11/20/17,dk
rockstar,Post Malone,11/20/17,pl
rockstar,Post Malone,11/20/17,ie
rockstar,Post Malone,11/20/17,gb
Criminal,Natti Natasha,11/20/17,ar
Criminal,Natti Natasha,11/20/17,sv
Criminal,Natti Natasha,11/20/17,gt
Criminal,Natti Natasha,11/20/17,pe
Criminal,Natti Natasha,11/20/17,mx
Criminal,Natti Natasha,11/20/17,uy
Shape of You,Ed Sheeran,11/30/17,jp
rockstar,Post Malone,11/30/17,pt
rockstar,Post Malone,11/30/17,us
rockstar,Post Malone,11/30/17,ca
rockstar,Post Malone,11/30/17,gr
rockstar,Post Malone,11/30/17,ch
rockstar,Post Malone,11/30/17,lv
rockstar,Post Malone,11/30/17,au
rockstar,Post Malone,11/30/17,fi
rockstar,Post Malone,11/30/17,be
rockstar,Post Malone,11/30/17,pl
rockstar,Post Malone,11/30/17,se
rockstar,Post Malone,11/30/17,ie
rockstar,Post Malone,11/30/17,sk
rockstar,Post Malone,11/30/17,gb
Criminal,Natti Natasha,11/30/17,pe
Criminal,Natti Natasha,11/30/17,mx
Shape of You,Ed Sheeran,12/1/17,jp
rockstar,Post Malone,12/1/17,pt
rockstar,Post Malone,12/1/17,us
rockstar,Post Malone,12/1/17,ca
rockstar,Post Malone,12/1/17,gr
rockstar,Post Malone,12/1/17,ch
rockstar,Post Malone,12/1/17,lv
rockstar,Post Malone,12/1/17,au
rockstar,Post Malone,12/1/17,lt
rockstar,Post Malone,12/1/17,ee
rockstar,Post Malone,12/1/17,be
rockstar,Post Malone,12/1/17,pl
rockstar,Post Malone,12/1/17,cz
rockstar,Post Malone,12/1/17,sk
Criminal,Natti Natasha,12/1/17,pe
Criminal,Natti Natasha,12/1/17,mx
Shape of You,Ed Sheeran,12/10/17,jp
rockstar,Post Malone,12/10/17,pt
rockstar,Post Malone,12/10/17,us
rockstar,Post Malone,12/10/17,ca
rockstar,Post Malone,12/10/17,gr
rockstar,Post Malone,12/10/17,lv
rockstar,Post Malone,12/10/17,au
rockstar,Post Malone,12/10/17,lt
rockstar,Post Malone,12/10/17,ee
rockstar,Post Malone,12/10/17,sk
Criminal,Natti Natasha,12/10/17,ar
Criminal,Natti Natasha,12/10/17,pe
Criminal,Natti Natasha,12/10/17,mx
Shape of You,Ed Sheeran,12/20/17,jp
rockstar,Post Malone,12/20/17,pt
rockstar,Post Malone,12/20/17,us
rockstar,Post Malone,12/20/17,ca
rockstar,Post Malone,12/20/17,lv
rockstar,Post Malone,12/20/17,ee
Shape of You,Ed Sheeran,12/30/17,jp
rockstar,Post Malone,12/30/17,pt
rockstar,Post Malone,12/30/17,us
rockstar,Post Malone,12/30/17,ca
rockstar,Post Malone,12/30/17,gr
rockstar,Post Malone,12/30/17,ch
rockstar,Post Malone,12/30/17,lv
rockstar,Post Malone,12/30/17,au
rockstar,Post Malone,12/30/17,be
rockstar,Post Malone,12/30/17,pl
rockstar,Post Malone,12/30/17,cz